评论ID,电影名称,上映年份,用户评分,情感得分,评论内容,点赞数,主要主题,主题名称
4426798936,蛟龙行动,2025,2,0.8364,之前看的点映，现在才能写短评。剧情有点儿稀碎，有种本来在做主线，突然又跑去接支线还被任务卡住的感觉。特效感觉也一般，唯一的亮点就是IMAX全片是全画幅。整体上比红海行动差了一大截。,22,2,剧情逻辑与叙事结构问题
4449932329,蛟龙行动,2025,2,1.0,《蛟龙行动》票房扑街。十亿投资，收不回成本。最后还是在情人节这天官宣撤档了。说到底，这些年观众已经被烂片喂得太饱。早已练就火眼金睛。大投资加名导演，加流量明星（于适）的营销“公式”。已经彻底失效了。 任何人，任何电影公司，宣发的时候，绝对不可以，以“爱国”道德绑架逼观众们去看。更何况他们拍的是假爱国，拍的是马来西亚小队的训练方式。 于适那个角色还说只要公平。公平？市场规律决定的公平，就是这部影片拍得不好，脱离群众基础，只强调集体主义。封舱灭火、老丁牺牲等多处地方都体现出这是一部漠视个人在集体中价值的影片。这种价值观必将被淘汰，必将提前下映。观众更乐于看到人性的体现。,6,5,喜剧类型与商业化过度问题
4448556228,蛟龙行动,2025,2,0.9618,战狼时代已经过去了！,8,3,导演个人风格与角色塑造问题
4433311375,蛟龙行动,2025,1,0.1045,难熬 失望 不好看,15,4,观影期待落差与情绪失望
4454157304,蛟龙行动,2025,1,0.1668,都2024了还有这种弱智脑残片！不好看,10,4,观影期待落差与情绪失望
4426805573,蛟龙行动,2025,1,0.0061,宣发就给我笑嘻了 这么保密不如不要上映,29,5,喜剧类型与商业化过度问题
4449299168,蛟龙行动,2025,1,0.9999,听说今天撤档了，来补一个评论 这就是一个彻彻底底的烂片 它自诩为军事片，实际上就是一个对军事只有小学生水平的人拍出来的幻想的片子，沉迷于所谓的大场面的制作，痴迷于吃爱国情感这碗饭，却完全不知道这两个的税已经收到80年以后了，人们想看的军事片已经变样子了 制片人说“打一分的都是黑水”？首先，豆瓣最低两分。其次，别人觉得不好看你就说别人是黑水，就你还想玩饭圈那套？ 军事媒体人说“大家以后都去看动画片吧，没有人拍军事片了”。有没有可能，电影好了大家自然就会去看。难道喜欢科幻的人就必须夸《上海堡垒》吗？少给别人上课了，最烦这种装逼上价值的人了,23,2,剧情逻辑与叙事结构问题
4697759172,蛟龙行动,2025,2,0.0688,群像没了，甚至剪辑都快没了。,0,2,剧情逻辑与叙事结构问题
4689466733,蛟龙行动,2025,3,0.2553,还行，结尾莫名其妙的又开始武打，很无聊。至于队长和韩骁的剧情，真的是恶心死人了。,6,2,剧情逻辑与叙事结构问题
4440275703,蛟龙行动,2025,2,0.4297,新战艇在支线任务就顶级战损了是不是太菜了点，更离谱的是吹口琴船就修好了哈哈哈哈哈。像这样尴尬的桥段还有最后韩误捅孟那里，我都绷不住笑出声了😂😂😂😂,13,2,剧情逻辑与叙事结构问题
4426366883,蛟龙行动,2025,4,0.1132,机械狗上分，坐电梯时一个女生在说，里面演技最好的是王俊凯。麻烦把蒋璐霞的片段多放点吧，就那么几分钟。,46,1,导演风格与视听体验问题
4685608261,蛟龙行动,2025,3,0.1223,特别版还可以，感情戏为0，煽情环节也不多。槽点是后面节奏有点乱，林导继续滥用最后一秒营救，机械狗战力有点超模。,3,1,导演风格与视听体验问题
4433305558,蛟龙行动,2025,2,0.5996,好难看。。又臭又长。。。两个半小时的电影，感觉第一个小时就是预告片。。。中间吹口琴那段和高喊“我是战狼”有什么区别。。。？导演的运镜到底是哪里学的，我壁垒一下，晕的想吐,14,1,导演风格与视听体验问题
4434707921,蛟龙行动,2025,1,0.7536,明明是守株待兔的行动，非要去营救什么生还人员，这就是决策失误，所有的牺牲和损失都是因为这个，结果吹和口哨就修好了。 只能说扑街的不怨,50,1,导演风格与视听体验问题
4425860250,蛟龙行动,2025,2,1.0,【C－】七年前的《红海行动》有一个颇具观影趣味性的设计：电影片名登场时像潜艇一样从水中浮出，特地将其拟化成可以影响环境的视觉实体，而到了这部真正着眼于潜艇战的续集，片名却只能通过最简陋的黑屏来弹出。当此类主旋律大制作连这种最基本的形式感都懒得维持，被反噬也就不足为奇了，毕竟当下电影市场的观众对于此类“大尺度”主旋律的观赏心态已经不再以“猎奇”为主导。而黔驴技穷的林超贤与博纳也终于失去了主旋律的红利托底，只剩空洞的电影工业，毫无美感的审美堆砌，以及幽默感十足的兄弟情模板，终于完成了从前期卖拷贝到后期卖拷贝的转变。,26,2,剧情逻辑与叙事结构问题
4431167944,蛟龙行动,2025,1,0.9017,这就是那部台词涉密要防着外籍演员的电影？当时看到这个宣传我都怀疑他们是在搞抽象….结果竟然是真情实感的…无话可说真的现在都有点巅….,63,2,剧情逻辑与叙事结构问题
4433632906,蛟龙行动,2025,1,0.0013,垃圾片，还以爱国圈钱，极度无耻,77,5,喜剧类型与商业化过度问题
4461110690,蛟龙行动,2025,0,0.9967,从主创技术目标和完成度上来说肯定是合格的，但正因为这样，反而很适合作为“新主流大片”市场溃败的典型案例来分析。,1,2,剧情逻辑与叙事结构问题
4442683113,蛟龙行动,2025,4,0.0764,PT/都拍成这样还要啥自行车 要我说文戏全删了 又不是要拿奖,2,2,剧情逻辑与叙事结构问题
4431383283,蛟龙行动,2025,2,0.9377,堂堂我海军宣传片罢了，不是军迷纯看热闹。“行动”系列越拍越烂，导演差不多适可而止吧。主旋律拍成科幻片可还行😅高光都是男人的，好不容易唯一的女角戏份剪少了不说，还非得写死是吧😤,25,3,导演个人风格与角色塑造问题
4433336363,蛟龙行动,2025,1,0.9702,依托答辩，沉闷不好看没有情节是原罪，再加上蒋璐霞为了电影受到的待遇那真的是无法忍受。,11,1,导演风格与视听体验问题
4430459333,蛟龙行动,2025,1,0.931,我真服了看电影如同上刑，这种类型片真的受够了，小冲突，大冲突，绝望，牺牲，反击，一点新意没有，王俊凯演技分分钟出息，不知道以为神算子呢,15,1,导演风格与视听体验问题
4428206866,蛟龙行动,2025,2,0.0244,以为特别版能好点，结果上映那些槽点是一点没改，小兵敢喊艇长，整部电影感觉就是假，好在反派挺强。这电影凉的不怨，应该看看碟中谍怎么拍潜艇的。,7,1,导演风格与视听体验问题
4038816732,蛟龙行动,2025,1,0.0159,懒到开局第一分钟就看不下去了，劣质的特效，一股子国产劣质动作片味儿,0,2,剧情逻辑与叙事结构问题
4428939734,蛟龙行动,2025,1,0.8318,整一堆专业名词就像拍宣传片，自行割裂观众缘,58,2,剧情逻辑与叙事结构问题
4686771849,蛟龙行动,2025,1,0.4874,打戏堆砌，为了打而打，毫无意义，毫无剧情。剧情没有连贯性，随便少看十几分钟甚至半小时都无所谓。谁都不死，唯一女性必须死，呵呵。唯一女演员，高光没有，又是负责煽情呗。,4,2,剧情逻辑与叙事结构问题
4688426256,蛟龙行动,2025,2,0.0823,糟了，一不小心我成了解国家机密的人了，我好害pia,3,3,导演个人风格与角色塑造问题
4425171048,蛟龙行动,2025,3,0.0003,只有三星水平，有点映骗钱也有点映造势的，点映爆死的还是头一次见，拍了个大国重器宣传片指望着春节档阖家送钱做什么大梦。,10,4,观影期待落差与情绪失望
4426748595,蛟龙行动,2025,2,0.0281,槽点很多，其中最无法接受的是多动症似的运动镜头。两个半小时不如睡睡觉。,82,1,导演风格与视听体验问题
4425878935,蛟龙行动,2025,4,0.3313,建议把『蛟龙行动』拿来当真正的蛟龙特战队员的考试材料，看看上天入地无所不能的中国第一特种部队的队员，能不能扛得住这晃动的镜头而不吐_(´ཀ`」 ∠)_,4,1,导演风格与视听体验问题
4438652036,蛟龙行动,2025,1,1.0,这部电影里有国家机密，为了国家的利益，大家千万别去电影院看。即使后期在影视平台上线也别看，懂得都懂。如果你看了，一定要给低分，评分太高会引起外国坏人的关注，从而造成国家机密的泄露！切记，国家利益高于一切！拍摄时，有关国家机密的部分，只能由导演给演员口述台词。,23,5,喜剧类型与商业化过度问题
3059907223,蛟龙行动,2025,2,1.0,1月26号看的点映。此前一些大v评价:全程高潮无尿点、近年制作质量最高的现代军事题材电影、比《红海行动》更好看…看完发现是诈片！自此再也不信这些收钱大v的鬼话！于冬和林超贤从业多年，已经分辨不出电影好坏了？哪来的自信上春节档？还点映？ 片名《蛟龙行动》，实则潜艇部分的戏过半，比蛟龙小队重要。蛟龙小队沦为酱油，动作戏镜头乱晃。黄轩和于适的战友&兄弟情真狗血！唯一有高光的角色是三字的声呐兵。张涵予的赵艇长前半段挺稳重，然而危急关头他淡定拿出口琴吹核潜艇部对之歌！bgm响起，全员突然打了鸡血逆风翻盘歼灭了敌人…顿感被雷劈！2025年居然还有这么痣障的剧情！林导、于冬以为像特殊时期那样喊口号、高举主x律大旗就能票房大卖？ 反派塑造如小丑。想拍潜艇戏又想蹭《红海》，结果四不像。请了一堆军事顾问吹假逼？,5,1,导演风格与视听体验问题
4444948812,蛟龙行动,2025,1,0.2507,真不敢看，万一泄密了呢,18,1,导演风格与视听体验问题
4695418937,蛟龙行动,2025,2,0.4848,不好看，导演和剪辑责任各一半。,1,1,导演风格与视听体验问题
4323296017,蛟龙行动,2025,2,0.9989,为了红海的情怀来看的。目前在电影院如坐针毡，非常尴尬和煽情，艇长吹哨，放军歌。。佟莉的戏份太少了，操。红海行动虽然直男审美，但是至少硬到底了。这部，呵呵。。。。 勇者无惧，强者无敌这几个字在红海行动结束时放出，令人畅快淋漓。蛟龙行动结束放这几个字，贻笑大方。,9,1,导演风格与视听体验问题
4687855267,蛟龙行动,2025,2,0.9993,擅长动作戏的林超贤继续男性荷尔蒙的开发，潜艇战在艇长赵启航面不改色过度沉稳的指挥下几乎捕捉不到到一丝紧张的气息，他与参谋长的对手戏只会令人发笑，兄弟恩怨作为唯一的文戏薄如蝉翼，核弹引爆也懒得最后一秒营救，企图作乱的将军还让门给夹死了。,2,2,剧情逻辑与叙事结构问题
4424968260,蛟龙行动,2025,2,0.99,看的人恶心……其他的不谈了，最有看点的都在片外，戏份和番位差异太大，戏份最多的应该是张涵予，然后是王俊凯，然后是杜江，你要是这样的话，真不如宣传王俊凯是一番主演，虽然比不过射雕，但至少预售成绩不会这么差，凯子哥的粉丝肯定比鸭子哥强……,49,1,导演风格与视听体验问题
4426798090,蛟龙行动,2025,1,0.6059,剧情一坨屎啊 专业名词炫技 不知所云 观感极差 老男人的自我高潮,27,2,剧情逻辑与叙事结构问题
4733602534,蛟龙行动,2025,2,0.9988,看着张涵予，段奕宏，杜江，黄轩，李晨这几张老脸，我真的看不下去，大概是这几位经常出现在军事题材的电影当中，有一种很厌恶的感觉。,0,1,导演风格与视听体验问题
4433868692,蛟龙行动,2025,1,0.9441,看预告的时候我觉得是春节档6部里最好看的，结果看了以后发现能看的都在预告里了。,26,4,观影期待落差与情绪失望
4383011498,蛟龙行动,2025,2,0.9795,真的好差，镜头很晃，脸盲到绝望。剧情是稀烂和漏洞百出，张涵予晚节不保啊，这个舰艇长让人匪夷所思，生死关头竟然吹口琴了真是年底名场面。春节档直接抬走吧,23,1,导演风格与视听体验问题
4428413310,蛟龙行动,2025,2,0.9298,前段火箭飞行兵，后头是谭雅，怎么都是盟军兵种啊…,10,0,
4440670500,蛟龙行动,2025,2,0.1101,【D】机器狗一出来就不用看了，队长见势不妙呼叫擎天柱支援我都不奇怪…,10,2,剧情逻辑与叙事结构问题
